appid,timestamp,player_count
3450310,2025-11-13 00:00:59,49350
1174180,2025-11-06 23:01:51,36797
1174180,2025-11-07 00:01:46,33573
1174180,2025-11-07 01:01:39,32692
1174180,2025-11-07 02:01:09,32596
1174180,2025-11-07 03:01:41,31948
1174180,2025-11-07 04:01:36,29598
1174180,2025-11-07 05:01:37,27013
1174180,2025-11-07 06:01:36,24649
1174180,2025-11-07 07:02:40,23737
1174180,2025-11-07 08:00:36,24261
1174180,2025-11-07 09:01:14,25092
1174180,2025-11-07 10:01:39,25706
1174180,2025-11-07 11:01:44,24916
1174180,2025-11-07 12:00:38,25435
1174180,2025-11-07 13:01:41,23757
1174180,2025-11-07 14:01:53,23666
1174180,2025-11-07 15:01:38,24618
1174180,2025-11-07 16:01:49,26589
1174180,2025-11-07 17:01:50,28300
